source,target,weight
130290,536826,1
578466,673426,1
580184,671904,1
559496,691617,1
224813,687794,1
185796,176804,6
124669,652928,1
534185,552971,2
689104,561129,1
673831,531063,1
513008,561532,1
116028,541888,1
195091,589988,1
197969,124669,1
100525,38115,1
231623,522648,1
230772,230094,1
521362,690645,1
686144,672604,1
606522,655569,1
38837,521489,1
117313,505798,2
607908,588008,2
132496,499806,1
218327,499613,1
607508,151863,1
36135,682452,1
655112,5487,1
557481,578455,1
499856,104536,1
243100,589914,1
151912,689118,1
119665,575686,1
604940,543248,1
105990,156643,1
532808,13498,1
520693,668937,1
600899,241432,1
538779,501969,1
150745,527923,1
102649,79712,1
563778,672229,1
686635,633296,1
574067,568438,1
687119,124021,1
107741,690645,1
564174,500517,1
508710,691994,1
192485,634254,3
606924,570474,1
133185,247394,2
180190,563778,1
607908,530220,1
670822,59242,1
230094,206423,1
578353,152470,1
51848,296042,1
559569,692319,1
233248,32651,1
517479,75733,1
523002,529325,1
197565,684709,10
566570,150735,2
500792,586587,1
505600,518647,1
677943,503395,1
634554,672117,1
106520,588395,1
558915,688289,1
638264,633157,1
521798,117313,1
562174,638615,1
514407,514383,1
575739,97865,1
7952,499613,1
653256,536826,1
191311,26649,1
679691,665882,1
682743,555916,1
566097,687521,1
679565,522750,1
116071,576531,1
44671,207353,1
573358,571120,1
689497,232992,5
74674,573861,6
201114,530993,1
588494,581614,1
189623,102192,1
687658,564049,1
85518,603634,1
563799,204762,1
530220,248515,1
235419,680777,1
692108,23757,1
234488,572875,1
548528,185580,1
679742,539029,1
586297,605172,1
676476,161315,1
534458,578245,1
114306,670057,1
49451,219450,1
545670,505164,1
150116,501220,1
634042,583231,4
601482,71313,1
569277,631880,1
671619,632091,2
51140,561082,1
666995,691649,1
686613,228053,1
608731,671476,1
183952,572922,1
561106,555223,1
519329,90208,1
64217,41972,1
569739,521721,1
634042,635350,2
629831,499873,1
136566,541477,1
2183,2183,2
28392,581219,1
248535,193320,1
654785,672741,1
519189,115917,1
213950,633941,2
602711,602711,1
126369,163585,1
577078,64124,1
7733,210567,1
23771,234736,1
502577,499739,1
686487,691094,1
169493,135214,2
655677,582140,4
54010,227327,1
516664,558320,1
534531,579582,1
513788,53322,1
691070,585860,1
26534,185213,1
530647,94509,1
163831,670377,1
514407,172069,2
576722,582331,1
507190,669150,1
30223,524375,1
232265,665968,2
203083,690843,1
640272,556204,1
40876,636938,1
1264,692199,1
217370,686669,1
40145,556049,2
95263,639644,1
60012,691583,1
692049,689735,2
206859,501871,1
547223,553950,2
544741,690304,1
684709,155054,2
527635,541767,1
120014,689362,1
629311,636938,1
673086,2968,1
227704,587474,1
96196,681404,1
517563,588511,6
607379,500680,1
206719,503831,1
668012,548525,1
162073,548811,1
57430,246067,1
670511,176914,2
562526,534970,1
691362,632891,1
639644,561825,1
503662,250562,1
638771,691348,1
537794,195869,1
170447,631124,1
499749,55475,1
603132,182345,1
561504,676845,1
580184,45964,1
687991,56682,1
299827,115312,1
630120,666532,1
179684,222419,1
530993,689735,1
165535,579244,1
566887,46299,1
684589,604603,1
106927,224825,1
176814,513014,2
521137,629190,1
187968,632068,1
505351,580731,1
151912,565801,2
177227,681165,1
679742,654995,1
96987,238360,1
683488,537252,1
640002,691494,1
590134,508080,2
583959,540101,1
179570,46909,2
684709,527555,1
588836,587250,2
499631,571143,1
206927,574677,2
516173,680457,1
547993,78369,1
230094,177260,1
686283,220159,1
671422,545302,1
691408,23214,1
575216,670511,1
652928,220748,1
514037,27016,1
502951,304183,1
678231,231623,3
689861,677174,1
218517,8624,1
501871,653437,1
156061,523951,1
561549,637849,1
632045,499928,1
683488,689022,1
507625,502802,1
567086,146348,1
552648,233702,1
531085,588244,1
220419,220348,1
178957,169493,1
508172,537928,1
39477,603984,1
632269,556648,1
101047,550864,1
631853,539769,1
499428,160990,1
691809,676476,1
632182,179108,1
606522,502532,1
499576,36862,1
634783,554118,1
640002,579479,1
244446,525936,1
602403,691841,1
39164,533835,1
639731,515095,1
679470,248718,1
243516,43273,1
669110,538013,2
692435,503244,1
537614,551403,1
44829,669286,1
689554,682332,1
531838,239063,1
631124,655364,1
111373,166203,1
606230,575173,1
652334,685281,1
572474,116452,1
565355,686081,1
527187,689497,1
120885,180022,1
630654,524652,1
247074,40124,1
172325,667645,1
13120,674400,1
580659,52261,1
684611,578253,1
513014,249360,4
151846,509276,1
154091,502577,1
685334,153651,1
686053,503926,1
676601,185213,1
115233,55475,1
606924,538384,1
606522,500465,1
689274,676315,1
601645,688820,2
679401,652717,1
524652,636447,1
691809,583944,1
652608,677514,1
586779,518416,1
678438,667617,1
536826,151912,1
510144,575173,2
654785,586519,1
501031,691306,3
573016,131334,1
635467,513977,3
674721,518336,1
28796,531626,1
519189,52261,1
115789,529561,1
514557,105454,2
685619,49126,1
77270,116452,1
689861,166728,1
66584,234944,1
548940,548940,3
607549,511521,1
29311,549044,1
105454,669110,1
636045,13120,1
677367,249360,4
566277,32442,1
35391,533242,1
583233,527174,1
117568,248535,3
38837,234718,1
122374,587370,1
141857,638805,1
499929,515827,1
202867,538764,1
534360,633296,2
103172,29316,1
555732,690148,1
601254,567555,5
505919,667743,3
232212,629931,1
151863,44420,1
632266,585090,1
191311,501455,1
635350,683731,1
192344,499371,1
653437,653437,2
532199,666154,1
607903,201500,1
571653,679687,1
557134,653727,1
553600,565417,1
210819,637424,1
639777,640295,1
601035,687764,1
680772,527997,1
518647,654785,2
6881,6881,1
543907,499251,1
499613,182665,1
176334,583231,1
531523,564001,1
667067,145551,1
69368,581049,1
130437,220808,1
585723,141857,1
37146,573213,1
667739,233356,1
636434,23661,1
32173,653013,1
687908,588704,4
201500,668543,1
95254,522158,2
686613,61486,1
691617,601443,1
580443,511696,1
30537,515565,1
203859,537553,1
504160,567836,1
500146,691289,1
607907,109008,1
74331,527570,1
581049,65665,1
606522,65938,1
521721,564146,1
686613,159867,1
189719,566287,3
543767,589970,1
555871,683693,1
686372,532199,1
59413,55475,1
57542,688994,1
673338,671619,1
564596,687628,1
690304,55298,1
640781,539522,1
240232,564722,1
605993,581219,1
503661,30484,1
671619,564156,1
557991,676912,1
189142,189142,1
603868,83268,1
29363,175494,1
571073,688894,1
686755,221680,1
508347,655569,1
499641,572875,1
25948,682538,1
636045,667720,1
127463,44600,1
509968,499903,1
236398,572502,1
575657,674009,1
208509,142266,1
525305,545822,1
210567,571503,1
227578,171294,1
566919,175586,1
630901,602479,1
687697,547821,1
603668,507152,1
540150,530469,7
59588,38394,1
20727,20727,1
691494,589057,1
635122,38576,1
679691,639706,1
667386,188754,1
137790,606748,1
584191,629455,1
49258,517479,1
143004,543426,1
499358,633859,1
84417,46344,1
170264,571073,1
213325,523951,1
665882,586365,1
557096,532044,1
115782,589970,1
548592,548106,1
188652,500023,1
635334,152968,1
557296,511233,1
85820,636714,1
115441,633320,1
240896,687560,1
690766,71984,1
679470,30537,1
640002,630061,4
71898,574135,1
238047,687014,1
509328,570009,1
120885,602403,1
58849,63280,1
99798,119887,1
203886,237654,1
143035,671476,1
572793,134489,1
8570,501330,1
521197,14667,1
526247,57551,1
573087,117760,1
103172,499292,1
72755,690698,1
691813,691813,4
602044,673210,1
555871,547960,1
633233,672063,1
526071,117313,1
208564,522835,1
634552,28392,2
635445,690644,1
87303,690231,1
37541,691815,1
111373,106004,3
577880,102937,1
676543,579582,1
666154,10705,1
549568,144333,1
152162,672565,2
687864,130348,1
196693,71500,1
630490,67149,1
155433,606411,1
665882,529306,1
499889,239530,1
577078,677754,1
557303,540190,1
49618,634552,1
501035,223407,1
555524,691972,1
576437,176957,2
504751,605116,2
515914,7652,1
684709,634753,1
532044,88583,1
167264,550603,1
499729,605787,1
499749,128540,1
180022,208499,1
14647,605418,1
171917,572922,1
555173,570693,1
574677,159321,2
562336,21088,1
559212,588107,1
46299,118510,1
513250,199038,1
677179,691925,1
196036,674865,1
15472,512978,1
510160,543242,1
182345,555604,1
669110,568631,1
674367,502420,1
25633,81978,1
51918,655790,1
507190,23771,1
606230,603017,4
95948,104536,1
51918,653791,1
566277,684803,1
165717,655154,1
671478,671478,1
208509,557714,1
37337,588780,1
509054,560594,1
691053,527556,1
686047,118985,1
20552,217370,1
682773,105197,1
20373,181296,1
605116,686613,3
222419,214638,2
203275,181299,1
585694,688200,1
522750,675862,1
608649,683381,2
588704,23683,1
541247,177304,1
685117,198314,1
144774,555173,1
112030,587830,1
234742,207112,1
691070,688820,1
678541,207112,1
41348,563736,1
671476,94640,1
691070,519329,4
117568,589369,1
65134,629747,1
669676,532044,1
74271,519836,2
221305,606924,1
557937,79333,1
178083,636918,1
565150,605203,1
25600,236358,1
680531,105050,3
607903,667743,2
573776,684811,1
117560,688926,1
639644,103293,1
682456,686637,1
603034,528556,1
686053,7346,1
94257,652152,1
521197,667618,3
578772,573469,1
134489,547904,1
246759,244154,1
500108,512479,1
669110,182351,1
227909,528430,1
151238,689601,1
249326,151926,1
4894,38576,1
573729,61486,1
212754,121814,1
683006,575998,1
88583,562521,1
578511,601292,1
500934,111022,1
68955,238047,1
690843,524652,1
230563,114929,1
557238,654075,1
503920,603319,1
667125,691016,1
545405,223407,1
607903,531349,1
635076,691306,2
629720,632182,1
1004,565355,1
570174,516017,2
503692,604103,1
686053,170871,1
51318,69236,1
586587,589208,1
223700,686372,4
607127,571524,1
640073,673838,4
130519,586347,1
691617,215275,1
636434,588244,1
205251,560866,1
10705,15472,2
543372,673426,1
55475,197186,1
537794,176730,1
585517,516017,1
38837,605993,1
552163,208696,1
527287,501871,1
672162,556513,1
156585,513432,1
667315,233503,1
576109,588836,1
558638,639250,1
588353,240661,1
134489,38837,1
604515,604515,1
652334,690843,1
602869,58600,1
106927,603257,1
577379,565297,1
502216,536050,1
580733,75113,2
142828,687798,1
94788,511521,1
601885,133175,1
506968,506968,1
635179,632494,1
653727,238360,2
577817,577817,1
75113,508838,1
692251,671073,1
153651,531365,1
689023,576531,1
579773,674397,1
547333,553950,1
580495,518647,2
517479,567668,1
541477,602403,1
515788,81455,1
692105,685566,1
225763,689075,1
582338,28392,1
216766,525443,1
546436,243404,1
505849,690304,1
501970,248729,1
606156,607410,1
530989,680447,1
233356,218671,1
579307,572685,1
233095,107243,1
565715,238448,1
537097,23048,1
672162,4349,1
569699,205134,1
634649,185213,1
684485,174607,1
502798,676101,1
19792,639066,1
606215,669573,1
62037,153665,1
522269,685801,1
576336,135389,1
687560,639878,1
163057,554255,1
588183,56270,1
686990,692283,1
580853,116350,1
503945,2968,1
633359,500132,1
585716,164777,1
557465,210024,1
565241,634656,1
554669,160990,1
104536,632399,1
231143,563338,1
691809,238047,1
197565,508144,1
587187,143620,2
38394,690843,1
230094,15283,1
546036,678310,2
499212,582098,1
502063,581219,1
131731,248535,1
191412,56755,1
317761,220986,1
236278,606622,2
63837,54482,1
32213,637925,1
513425,7733,1
681721,177795,1
636518,578118,1
583505,530531,1
231520,601885,1
149309,55475,1
504295,684464,1
189476,509553,1
678541,586068,1
689555,168570,1
26534,574677,8
517081,678992,1
137328,688088,1
51140,678992,1
517324,602403,1
72337,574565,1
555173,53322,1
606270,651779,1
508104,537252,1
4991,530101,1
562934,581430,1
119665,522750,1
677375,500226,1
220003,8570,1
134489,520636,1
665847,568800,2
499428,691776,1
652879,500146,1
204179,97863,1
639567,586597,1
587474,23771,1
49126,223180,1
534970,159867,1
548225,562788,2
499944,1264,1
111956,607908,1
561839,686372,1
568108,499712,1
555871,671812,2
534149,634358,1
502147,96196,1
212251,516492,1
182533,22002,1
41924,654650,1
96987,183344,7
601700,298683,1
637081,651530,1
573244,182809,4
555871,691942,1
636568,513824,1
633312,686001,1
71716,17755,1
572922,669966,1
208272,570693,1
525213,243184,1
692110,691904,1
333436,651530,1
600899,241781,1
509546,690645,1
49945,151846,1
629980,71142,1
235910,64311,1
606212,168584,1
639830,109008,1
239194,606270,1
578772,632204,1
20552,637288,1
691256,606622,1
634552,652928,1
96522,687658,1
640040,155944,1
155364,28392,1
192344,635445,1
653437,678438,1
606230,222643,1
636086,637497,1
44175,91850,1
677375,233790,1
569191,636434,1
685067,666961,1
549757,521475,1
692368,586763,1
547993,692299,1
513250,183389,4
98636,639525,1
137185,630173,1
607160,580812,1
162728,528365,1
499358,543372,2
530746,632045,1
500200,204531,1
248049,673911,1
547456,555173,1
681582,219439,1
247843,517121,1
245310,561626,1
511521,674018,1
687840,516645,1
331339,631171,1
573087,501951,2
208499,633157,1
21668,686053,2
631853,553878,3
608389,507121,1
630777,688289,1
515528,639245,1
507819,547020,1
638264,74674,2
178131,46764,1
499283,150198,1
518226,586587,1
317937,207980,1
601840,654650,1
579116,3479,1
137185,683458,1
499205,213325,1
500315,534234,1
117313,637137,1
212488,71285,1
566776,569739,1
689849,503323,13
114275,499290,1
631171,514662,1
640781,499816,1
506211,691609,1
523052,329399,1
210819,671862,1
576629,506575,1
559451,607573,1
68955,248535,1
678196,578353,1
51757,681404,1
64217,586078,2
587964,674865,1
316715,681512,1
691695,155432,1
519329,235910,1
38837,685983,1
176409,665882,1
115782,572502,1
600899,547904,1
674484,112030,1
665912,558606,1
572685,568631,1
676476,690730,1
683231,587491,1
499749,686990,1
25216,560866,1
499761,499749,1
541767,652334,1
72337,581430,1
10705,640076,1
178936,65665,1
559501,633056,1
688222,527488,3
630577,682468,1
537574,133180,1
606925,205786,1
121909,201465,1
568263,60187,1
512243,513369,1
633233,575173,4
637827,189481,2
635325,566208,2
117568,521475,1
681657,318024,1
680131,502854,1
529012,676053,2
587378,501230,1
584370,584370,2
26373,688531,1
532982,588629,1
686755,677011,1
608696,233356,1
580948,527835,1
684086,524652,1
130437,188035,1
85820,183638,3
117568,653074,1
554160,499806,1
674397,692108,1
516559,8545,2
95263,532044,1
25625,55475,1
677105,574526,1
691809,515367,1
523609,84781,1
687560,201113,1
588183,15472,1
500146,151912,1
584767,500517,1
541888,244585,1
220003,534185,7
687658,587876,1
555871,27741,3
633157,131910,1
39212,525596,1
667618,500315,1
137790,555871,1
654289,50299,2
555173,35950,1
178915,233356,1
682201,674141,1
222419,208696,1
572922,178380,1
178602,526871,1
528047,119075,1
640317,91850,1
589198,576861,1
671037,189316,1
1277,32889,1
651126,577339,2
150839,548164,1
204151,51140,2
499569,691256,1
555732,653601,1
241440,559032,1
586583,500707,1
545727,640490,1
607903,606809,1
31581,116028,1
692124,153666,1
218452,536872,1
683359,636958,1
518582,128733,1
513631,630329,1
687298,666843,1
499290,685983,1
85358,686824,1
212771,83463,1
680777,677875,1
501871,686212,1
633296,40140,1
574705,150745,2
690570,556513,1
530989,513088,1
639410,607317,1
298683,549757,2
685635,681702,1
221453,102731,1
637227,509060,1
534069,602869,2
687917,681721,1
577993,679691,1
681657,527661,1
175860,682089,1
208499,605993,1
655217,176914,1
56270,535660,1
686917,687904,1
523719,523719,2
572922,574280,1
172389,608649,1
556918,505174,1
577096,680131,2
501455,90208,1
51631,630916,1
552315,279862,1
539719,604207,1
187726,668322,1
237340,192986,1
535264,601443,4
686372,575173,1
509054,80635,1
122701,603764,1
630339,248535,1
75691,682195,1
37611,667841,2
526382,639365,1
62021,528633,1
655569,692383,1
683589,683589,2
176874,152162,1
165725,635235,1
684182,115878,1
185213,521362,1
557991,71741,2
513248,588948,1
586587,606165,1
514962,563736,1
532044,674721,1
573776,688994,1
679177,590087,1
606904,689910,1
172325,52753,1
128196,589056,1
159126,667504,1
676367,233529,1
577078,191730,1
526374,584635,1
680887,542926,1
33559,64227,1
42167,536826,3
606953,518698,1
522710,630173,1
528071,551427,1
572502,604940,1
141153,679166,1
652259,64808,1
114929,581613,10
568460,564854,1
504805,690645,2
74674,501428,1
83284,686874,3
499428,580853,1
640295,519695,2
105454,179108,1
690645,689023,1
690068,207297,1
7350,572728,1
557446,604241,1
677943,607903,1
548811,580733,1
686674,511707,1
574677,501908,1
553978,687729,1
537267,632037,2
44152,603057,1
64218,159479,1
651722,667733,1
16044,602755,1
234400,675572,1
581885,45524,1
561504,676476,2
522241,531852,1
151912,108656,1
303562,565355,1
29181,566287,7
521362,208564,1
690843,206719,1
46797,534566,1
668543,513557,1
688397,651172,1
29238,238330,1
88602,574705,1
85820,634988,1
535493,526006,1
526247,538779,1
519189,637424,1
210567,182809,1
554819,679697,1
516017,515095,1
23771,174116,1
692140,630461,1
25786,22670,1
532044,155275,1
545211,201114,1
686053,606468,2
225235,690766,1
248515,585383,1
185213,507728,1
215834,35391,1
651323,165535,1
275898,544504,1
542220,172004,1
508727,537957,1
130663,248227,1
317761,38786,1
32009,124021,1
690843,227578,1
630061,526649,1
64124,156577,2
578772,499562,1
513008,519240,1
684611,666500,1
6111,637227,1
575686,137185,1
556204,105197,1
238640,692018,1
199145,85544,1
557621,573698,1
205417,667312,1
521254,690843,1
174116,41608,1
243184,75733,1
668652,50710,1
580812,49126,1
150841,639706,1
85062,499873,2
75487,508378,1
189623,501428,1
639830,669817,1
675788,176957,1
189573,571120,1
519528,75113,2
141477,2809,1
499428,567219,1
552735,54343,1
569486,76355,1
228262,119059,1
670554,207973,1
511233,117313,1
655112,499434,1
8613,679326,1
175848,586365,1
555871,190900,1
678896,639731,3
577300,608041,1
199145,688926,1
220003,569644,2
587370,39212,1
539995,516803,1
1782,679566,1
575903,26627,1
527534,212771,1
238360,585675,1
677695,519096,1
569277,635836,1
692108,631199,1
504280,634042,1
562936,584787,1
631199,50710,1
634833,120889,4
675721,586443,1
558288,562788,1
502164,102080,1
519836,517479,1
185580,19575,2
633859,508104,1
203598,687014,1
688883,634649,1
133945,689497,2
583428,499443,1
640802,24561,1
521137,667743,1
675640,208499,1
579846,606267,3
330370,635467,1
169493,189476,2
181299,577993,1
686053,689279,1
531365,567962,1
667937,515201,1
83284,101762,1
579586,670489,1
